Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_2,day_sin,day_cos
0.12485773514348428,0.16939302625914765,0.9633673677329543,0.1262477980035232,0.16511127063890885,0.01703708685509847,0.6294095225498894
0.2573317209982928,0.0832974601808007,0.9598885016130612,0.24873752201996477,0.4278535534816942,0.06698729810575149,0.7499999999964854
0.156069628485489,0.15303486870426175,0.9659292105660137,0.15278919553728712,0.025843503230437905,0.14644660940713544,0.853553390593683
0.04685594667100235,0.05901851054670684,0.9642890224505296,0.04803288314738696,0.0035893754486719313,0.24999999999821576,0.9330127018911891
0.20731038126981546,0.1251399052948773,0.952379629115026,0.19812096300645918,0.015434314429289305,0.3705904774442006,0.982962913143318
0.26714799609787826,0.19117520447696942,0.9329752575737125,0.26541397533763944,0.0035893754486719313,0.4999999999999378,1.0
0.3724239899195188,0.15475678002582868,0.9285132048706771,0.3669994128009395,0.015075376884422112,0.6294095225486513,0.9829629131452332
0.3349016340134949,0.12195436934997848,0.9329044628466626,0.3296535525543159,0.0035893754486719313,0.7499999999953755,0.9330127018948893
0.3715195919030973,0.32449418854928974,0.9309189023244488,0.3678214914856136,0.012921751615218953,0.8535533905927767,0.8535533905937709
0.14972359970734087,0.05721050365906156,0.9460511098231322,0.14456840869054607,0.0007178750897343862,0.9330127018905483,0.7500000000028941
0.04272010405658076,0.12070598364184244,0.9641308921723527,0.042513211978860835,0.004307250538406317,0.9829629131448694,0.6294095225500094
0.04122124217543289,0.11554024967714163,0.9739912082211866,0.04133881385789783,0.0068198133524766695,1.0,0.5000000000013438
0.0406877489634989,0.10219543693499786,0.9752926402595719,0.04028185554903112,0.0,0.9829629131455649,0.37059047745258666
0.041460043898870015,0.11971588463194147,0.9704322845127602,0.04133881385789783,0.011127063890882987,0.9330127018918921,0.2499999999994334
0.0407944476058857,0.10236762806715455,0.979896282416707,0.04028185554903112,0.0,0.853553390594677,0.1464466094081296
0.04174457361190147,0.1207920792079208,0.9757478437381732,0.04133881385789783,0.011127063890882987,0.7500000000040041,0.06698729811009246
0.04028127794488253,0.09332759362892812,0.9740275980341561,0.040046975924838524,0.0,0.6294095225512474,0.017037086855462402
0.12298288757011624,0.10856650882479552,0.9730741849343527,0.11732237228420435,0.008255563531945441,0.5000000000026255,0.0
0.07310889358588732,0.11119242359018512,0.9738284465122679,0.0716382853787434,0.002871500358937545,0.3705904774538247,0.017037086854103323
0.2626615722299,0.13697804563065002,0.9564394089765067,0.253904873752202,0.0,0.25000000000054334,0.06698729810746701
0.4183196488090399,0.13951786482996126,0.9545391991065308,0.4025836758661186,0.011127063890882987,0.14644660940903587,0.14644660940441662
0.2890466222258353,0.05880327163151098,0.9509637345740274,0.2772753963593658,0.0,0.06698729811073328,0.24999999999488587
0.20500873912690026,0.12195436934997848,0.9514784850193064,0.19624192601291837,0.010768126346015794,0.01703708685579408,0.3705904774475146
0.19092451833184293,0.10421868273783899,0.9461834364157489,0.18532002348796242,0.0,0.0,0.49999999999609285
0.18725103650109748,0.4959104606112785,0.9535414565982009,0.19436288901937757,0.012203876525484566,0.01703708685565475,0.6294095225519654
0.1024154540281278,0.3200172191132157,0.9554740864833677,0.10710510863182619,0.0,0.06698729810682613,0.7499999999983467
0.12431408015608487,0.20882479552303057,0.9560510304271767,0.1250733998825602,0.012203876525484566,0.14644660940351029,0.8535533905900579
0.22126757987155515,0.12746448557899268,0.9601313209105128,0.21045214327657075,0.0,0.2500000000000771,0.9330127018922638
0.2394927241687668,0.17894963409384418,0.9598765922197257,0.22818555490311215,0.01148600143575018,0.3705904774462766,0.9829629131438742
0.22815218274936996,0.11855359448988377,0.9481650271401841,0.2199647680563711,0.0,0.49999999999481115,1.0
0.4095652792455898,0.3947051226861817,0.942857407510328,0.4012918379330593,0.011127063890882987,0.6294095225507274,0.982962913144677
0.6002814811803918,0.31937150236762807,0.9424538114028471,0.5827363476218438,0.0,0.7499999999972368,0.9330127018938147
0.5389907324607756,0.18054240206629357,0.9350084556692682,0.5302407516147974,0.012203876525484566,0.8535533905891516,0.853553390597396
0.6933379400048777,0.08514851485148515,0.9334430320786126,0.6853787433940106,0.0,0.933012701891623,0.7500000000010328
0.4671977887976587,0.11523891519586742,0.949574305351552,0.457428068115091,0.008255563531945441,0.9829629131435424,0.6294095225549614
0.36875050808877324,0.1585880327163151,0.9604131765527862,0.361714621256606,0.002871500358937545,1.0,0.49999999999919453
0.2588559873181042,0.1065002152389152,0.9647415793972788,0.2620082207868467,0.0007178750897343862,0.9829629131450086,0.37059047745051066
0.2626006015771076,0.151614291863969,0.9678863208708148,0.26600117439812093,0.0104091888011486,0.9330127018944555,0.25000000000387324
0.2592421347857898,0.0879896685320706,0.9680007833734282,0.26459189665296534,0.0,0.8535533905931574,0.14644660940660986
0.2700288594423218,0.13775290572535515,0.9673881112496129,0.26975924838520254,0.011127063890882987,0.7500000000021428,0.06698729810901782
0.2883302170555239,0.083125269048644,0.9646846789624536,0.2873752201996477,0.0,0.6294095225561994,0.017037086856789285
0.33977420534915864,0.1456306500215239,0.9624741632327916,0.3357604227833235,0.010050251256281407,0.5000000000004762,0.0
0.2514074059019592,0.09276797244941885,0.9625442963268784,0.255079271873165,0.0010768126346015793,0.3705904774517486,0.0170370868546596
0.613268230225185,0.07171760654326302,0.9438869084008861,0.5983558426306518,0.0,0.2500000000049832,0.06698729810490361
0.6387946101942932,0.12315970727507534,0.9491912198659267,0.6185554903112156,0.011127063890882987,0.14644660940751614,0.14644660940593635
0.4948378180635721,0.10090400344382264,0.9559769275353113,0.4766881972988843,0.0,0.0669872981096587,0.2499999999967472
0.4530373546866109,0.26207490314248816,0.9493255313574326,0.44251321197886084,0.011127063890882987,0.017037086855237804,0.3705904774495906
0.48151573042842044,0.13654756780025828,0.9436804789164039,0.4687022900763359,0.0,0.0,0.49999999999824213
0.4464271197463621,0.11747739991390443,0.9478150233027128,0.4351145038167939,0.0035893754486719313,0.017037086854327865,0.6294095225470133
0.5192108365173563,0.20882479552303057,0.9521593053383193,0.5042865531415149,0.007537688442211056,0.06698729810790077,0.7500000000002081
0.5728142020973905,0.3162720619888076,0.9547403355273082,0.5552554315913094,0.0,0.14644660940503007,0.8535533905915775
0.617190675554833,0.42742143779595354,0.9579657962223403,0.5953024075161479,0.011127063890882987,0.24999999999563727,0.9330127018897005
0.662918665149175,0.5199311235471373,0.9546443987476612,0.641808573106283,0.023330940416367553,0.3705904774483526,0.9829629131444304
0.8311112917648972,0.278906586310805,0.9275200937930888,0.8230182031708748,0.014357501794687725,0.49999999999696043,1.0
0.5913238761076336,0.12884201463624623,0.9448138561821661,0.5765120375807399,0.0003589375448671931,0.6294095225457754,0.9829629131460038
0.6276674660596699,0.26517434352130864,0.9477071771297303,0.6095126247798003,0.012921751615218953,0.749999999999098,0.9330127018927401
0.6373567189659377,0.16112785191562634,0.9468715346973557,0.619964768056371,0.007537688442211056,0.8535533905906714,0.8535533905958762
0.5012448174945127,0.30447696943607405,0.9471725776955588,0.4894891368173811,0.00466618808327351,0.9330127018926977,0.7499999999991716
0.6596923014389074,0.37326732673267327,0.9455674561271181,0.6450968878449794,0.010768126346015794,0.9829629131440987,0.6294095225528854
0.8478680595073571,0.16538958243650453,0.9522413478257418,0.8209042865531415,0.0007178750897343862,1.0,0.5000000000043212
0.6139744736200309,0.11708996986655189,0.9492289329448224,0.6017615971814445,0.010768126346015794,0.9829629131444524,0.3705904774484346
0.4993039183806195,0.06685320705983641,0.9432662966815136,0.4938344098649442,0.0007178750897343862,0.9330127018933809,0.2500000000020119
0.3510436143402975,0.13396470081790787,0.9703482571264486,0.35466823253082796,0.007896625987078248,0.8535533905967825,0.14644660941023496
0.24491403137956266,0.0928540680154972,0.979992219196354,0.25883734586024665,0.003230437903804738,0.7500000000002816,0.06698729810794318
0.24023961466547436,0.08768833405079639,0.97603896224193,0.2560187903699354,0.0010768126346015793,0.6294095225541234,0.017037086856233008
0.24874502073002197,0.1400774860094705,0.9759178834096857,0.26541397533763944,0.010050251256281407,0.500000000005603,0.0
0.2888789529306561,0.0654326302195437,0.9749459445869161,0.29759248385202586,0.0,0.37059047744967255,0.017037086855215877
0.22504267945695475,0.12871287128712872,0.963848374897116,0.24556664709336465,0.011127063890882987,0.25000000000312184,0.06698729810597825
0.21762966425493863,0.06749892380542402,0.9594948300000264,0.23241338813857898,0.0,0.14644660940599635,0.14644660940745613
0.4154641899032599,0.12126560482135171,0.9523141274516809,0.4160892542571932,0.008255563531945441,0.066987298108584,0.24999999999860856
0.4077920494268759,0.13727938011192423,0.9396438562086313,0.4008220786846741,0.18664752333094042,0.017037086856564687,0.37059047744463863
0.31901877896106007,0.1492036160137753,0.9434945600537775,0.3105108631826189,0.03374012921751615,0.0,0.5000000000003914
0.2286399479717096,0.2829100301334481,0.9405734505217638,0.22712859659424545,0.13603732950466618,0.017037086854884143,0.6294095225490894
0.49385212584342736,0.2053379250968575,0.9420184569131381,0.4857310628302995,0.6572146446518307,0.06698729810533743,0.7499999999957682
0.20905820664986588,0.14128282393456737,0.9683448325142316,0.198825601879037,0.033022254127781765,0.14644660940654985,0.8535533905930974
0.4720398748069263,0.3014205768402927,0.9653866715362852,0.45179095713446854,0.6593682699210338,0.24999999999749856,0.9330127018907751
0.3059405739370783,0.16284976323719327,0.968156928752716,0.2928948913681738,0.01866475233309404,0.3705904774434006,0.9829629131431036
0.25706751483619217,0.12634524321997417,0.9448925905047729,0.2512037580739871,0.011127063890882987,0.4999999999991097,1.0
0.0770059344768718,0.1541971588463194,0.9573418763381526,0.0743394010569583,0.012921751615218953,0.6294095225478514,0.9829629131454476
0.06920677180717015,0.07391304347826087,0.9583879180527877,0.06517909571344686,0.0,0.7500000000009595,0.9330127018916654
0.07226546622225836,0.09733103745157125,0.9604621373920545,0.06893716970052848,0.0,0.853553390592191,0.8535533905943564
0.07377957076660435,0.12996125699526476,0.9615174419681727,0.07058132706987669,0.01256281407035176,0.9330127018901343,0.7500000000036113
0.07312921713681815,0.11102023245802842,0.9661621053690191,0.06940692894891368,0.0,0.982962913144655,0.6294095225508094
0.07413015202016096,0.1319414550150667,0.965027404837331,0.07093364650616558,0.009691313711414214,1.0,0.5000000000021719
0.15236058044061457,0.1659061558329746,0.9690534414176941,0.146095126247798,0.003230437903804738,0.9829629131457793,0.3705904774533866
0.18394337858710672,0.13159707275075333,0.9713082865558827,0.17369348209042865,0.0,0.9330127018923062,0.25000000000015055
0.06676286480773921,0.15923374946190272,0.9866389839434913,0.06494421608925426,0.012921751615218953,0.8535533905952627,0.14644660940871518
0.08992663198113976,0.09517864829961256,0.9856286704088626,0.08455666470933647,0.0,0.7500000000047213,0.06698729811050652
0.08820421103975287,0.0705983641842445,0.9874051549147419,0.08267762771579566,0.0,0.6294095225520473,0.01703708685567673
0.09451975449150476,0.18088678433060698,0.9848856565913199,0.08843217850851438,0.013280689160086146,0.5000000000034537,0.0
0.040250792618486304,0.0892811020232458,0.9805552688479381,0.03840281855549031,0.0,0.37059047744759654,0.017037086855772154
0.10316234452483537,0.07102884201463625,0.9662176825379182,0.09982384028185555,0.003230437903804738,0.25000000000126055,0.0669872981070529
0.398001178765954,0.2438226431338786,0.9622756733438665,0.38015267175572515,0.00933237616654702,0.14644660940962145,0.14644660940383103
0.22764409397609953,0.2353852776582006,0.9693756566707158,0.21585437463300058,0.0,0.06698729810750942,0.25000000000046985
0.2919986179985367,0.34278949634093847,0.9619501499260295,0.278919553728714,0.01256281407035176,0.017037086856008465,0.3705904774467147
0.464078123729778,0.2024537236332329,0.9594227120070503,0.4473282442748091,0.0,0.0,0.4999999999952647
0.44395780830826764,0.4179939733103746,0.9569237243054838,0.43852025836758657,0.0,0.01703708685544042,0.6294095225511654
0.33913909438257056,0.262031855359449,0.9618231163971174,0.33364650616559016,0.012203876525484566,0.06698729810641207,0.7499999999976295
0.2718884643524917,0.11416272061988808,0.9746329921953775,0.2615384615384615,0.0,0.1464466094029247,0.8535533905894723
0.2652731485245102,0.20529487731381835,0.9759178834096857,0.2528479154433353,0.007537688442211056,0.2499999999993599,0.9330127018918497
0.5903229412242907,0.5860525182953078,0.9594789508089124,0.5742806811509101,0.005025125628140704,0.3705904774454767,0.9829629131436599
0.31579749613852537,0.3693499784761085,0.9500877325309048,0.30839694656488553,0.0,0.500000000001259,1.0
0.369339891065767,0.2671545415411107,0.9523114809198285,0.35713446858485026,0.09798994974874373,0.6294095225499274,0.9829629131448914
0.2483791968132672,0.19845027981058977,0.958026666454944,0.23875513799177922,0.10947595118449391,0.7499999999965196,0.9330127018942288
0.3013677749776441,0.2867412828239346,0.9596377427200524,0.2894891368173811,0.0010768126346015793,0.8535533905937108,0.8535533905928367
0.5848406633607024,0.193542832544124,0.9470190788481234,0.568761009982384,0.3578607322325915,0.9330127018912089,0.75000000000175
0.6424579302495732,0.08984072320275507,0.9438611047153257,0.6251321197886083,0.03194544149318019,0.9829629131433282,0.6294095225557613
0.39512539630924315,0.19298321136461472,0.9655262760914959,0.3741632413388139,0.02656137832017229,1.0,0.5000000000000226
0.36952280302414436,0.09560912613000432,0.9712732200088394,0.3462125660598943,0.003948312993539124,0.9829629131452231,0.3705904774513106
0.3662253068856191,0.16160137752905726,0.9583660841650059,0.3486788021139166,0.016511127063890883,0.9330127018948696,0.25000000000459044
0.36749044793106256,0.0631510977184675,0.9729087766935818,0.34398120963006457,0.003948312993539124,0.8535533905937429,0.1464466094071954
0.37330298349727664,0.10817907877744296,0.974660780779827,0.3491485613623018,0.0035893754486719313,0.75000000000286,0.06698729810943194
0.45613669620356073,0.15622040464916057,0.9721141555049185,0.42877275396359366,0.016870064608758076,0.6294095225499713,0.017037086855120454
0.3639541500691001,0.08583727938011193,0.9663467009657194,0.34280681150910164,0.0007178750897343862,0.5000000000013044,0.0
